timeStamp,elapsed,label,grpThreads,allThreads,Latency,SampleCount,ErrorCount
1654354102868,113,2MB,31,31,14,1,0
1654354103062,51,1MB,31,31,5,1,0
1654354103065,52,1MB,31,31,8,1,0
1654354103064,71,2MB,31,31,6,1,0
1654354103263,38,500KB,31,31,7,1,0
1654354103265,40,500KB,31,31,13,1,0
1654354103265,49,1MB,31,31,10,1,0
1654354103466,39,500KB,32,32,7,1,0
1654354103466,45,500KB,32,32,16,1,0
1654354103466,58,1MB,32,32,11,1,0
1654354103463,117,4MB,32,32,7,1,0
1654354103663,40,500KB,32,32,10,1,0
1654354103664,56,1MB,32,32,11,1,0
1654354103661,118,4MB,32,32,6,1,0
1654354103865,49,1MB,32,32,6,1,0
1654354103865,88,2MB,32,32,11,1,0
1654354103864,122,4MB,32,32,6,1,0
1654354104063,70,1MB,33,33,11,1,0
1654354104063,70,1MB,33,33,13,1,0
1654354104061,159,4MB,33,33,6,1,0
1654354104061,164,4MB,33,33,17,1,0
1654354104261,31,500KB,33,33,5,1,0
1654354104258,41,1MB,33,33,4,1,0
1654354104262,115,4MB,33,33,7,1,0
1654354104465,34,500KB,33,33,12,1,0
1654354104463,77,2MB,33,33,6,1,0
1654354104465,76,2MB,33,33,5,1,0
1654354104661,135,2MB,34,34,17,1,0
1654354104658,228,4MB,34,34,7,1,0
1654354104661,232,4MB,34,34,11,1,0
1654354104660,241,4MB,34,34,17,1,0
1654354104860,81,1MB,34,34,10,1,0
1654354104861,136,2MB,34,34,15,1,0
1654354104861,222,4MB,34,34,12,1,0
1654354104863,222,4MB,34,34,15,1,0
1654354105062,43,500KB,34,34,8,1,0
1654354105062,44,500KB,34,34,12,1,0
1654354105061,130,4MB,34,34,8,1,0
1654354105265,43,500KB,35,35,11,1,0
1654354105265,66,1MB,35,35,14,1,0
1654354105264,97,2MB,35,35,4,1,0
1654354105262,145,4MB,35,35,11,1,0
1654354105463,42,500KB,35,35,15,1,0
1654354105464,62,1MB,35,35,7,1,0
1654354105463,98,2MB,35,35,6,1,0
1654354105466,97,2MB,35,35,9,1,0
1654354105661,40,500KB,35,35,14,1,0
1654354105663,137,4MB,35,35,6,1,0
1654354105661,141,4MB,35,35,6,1,0
1654354105863,34,500KB,36,36,5,1,0
1654354105863,40,500KB,36,36,13,1,0
1654354105863,48,1MB,36,36,4,1,0
1654354105862,52,1MB,36,36,13,1,0
1654354106060,134,2MB,36,36,10,1,0
1654354106064,132,2MB,36,36,10,1,0
1654354106060,137,2MB,36,36,13,1,0
1654354106065,134,2MB,36,36,22,1,0
1654354106258,111,2MB,36,36,5,1,0
1654354106263,165,4MB,36,36,13,1,0
1654354106258,171,4MB,36,36,8,1,0
1654354106463,31,500KB,37,37,4,1,0
1654354106463,32,500KB,37,37,6,1,0
1654354106462,36,500KB,37,37,12,1,0
1654354106464,44,1MB,37,37,12,1,0
1654354106662,64,500KB,37,37,22,1,0
1654354106658,83,1MB,37,37,8,1,0
1654354106662,83,1MB,37,37,12,1,0
1654354106662,85,1MB,37,37,16,1,0
1654354106864,51,500KB,37,37,16,1,0
1654354106866,65,1MB,37,37,7,1,0
1654354106866,70,1MB,37,37,15,1,0
1654354106864,126,4MB,37,37,9,1,0
1654354107066,41,500KB,38,38,15,1,0
1654354107065,61,1MB,38,38,9,1,0
1654354107062,152,4MB,38,38,7,1,0
1654354107066,150,4MB,38,38,8,1,0
1654354107265,38,500KB,38,38,5,1,0
1654354107265,61,1MB,38,38,13,1,0
1654354107265,98,2MB,38,38,11,1,0
1654354107264,141,4MB,38,38,5,1,0
1654354107464,120,2MB,38,38,5,1,0
1654354107465,124,2MB,38,38,8,1,0
1654354107466,245,4MB,39,39,10,1,0
1654354107465,251,4MB,39,39,15,1,0
1654354107665,60,500KB,39,39,9,1,0
1654354107664,63,500KB,39,39,17,1,0
1654354107657,127,2MB,39,39,8,1,0
1654354107657,128,2MB,39,39,13,1,0
1654354107864,39,500KB,39,39,5,1,0
1654354107864,46,500KB,39,39,17,1,0
1654354107864,97,2MB,39,39,11,1,0
1654354107865,141,4MB,39,39,8,1,0
1654354108062,40,500KB,39,39,4,1,0
1654354108063,40,500KB,39,39,7,1,0
1654354108062,60,1MB,39,39,5,1,0
1654354108062,61,1MB,39,39,12,1,0
1654354108263,81,1MB,40,40,6,1,0
1654354108261,126,2MB,40,40,6,1,0
1654354108261,188,4MB,40,40,14,1,0
1654354108260,190,4MB,40,40,21,1,0
1654354108463,64,1MB,40,40,4,1,0
1654354108464,70,1MB,40,40,11,1,0
1654354108465,71,1MB,40,40,13,1,0
1654354108464,90,2MB,40,40,6,1,0
1654354108658,42,500KB,40,40,5,1,0
1654354108662,42,500KB,40,40,7,1,0
1654354108661,44,500KB,40,40,18,1,0
1654354108661,72,2MB,40,40,12,1,0
1654354108865,54,500KB,41,41,17,1,0
1654354108864,58,500KB,41,41,18,1,0
1654354108864,76,1MB,41,41,9,1,0
1654354108860,109,2MB,41,41,11,1,0
1654354108863,146,4MB,41,41,14,1,0
1654354109063,40,500KB,41,41,12,1,0
1654354109063,103,2MB,41,41,7,1,0
1654354109063,106,2MB,41,41,18,1,0
1654354109061,139,4MB,41,41,4,1,0
1654354109264,40,500KB,41,41,12,1,0
1654354109264,64,1MB,41,41,14,1,0
1654354109264,88,2MB,41,41,5,1,0
1654354109264,130,4MB,41,41,7,1,0
1654354109466,48,500KB,42,42,10,1,0
1654354109466,49,500KB,42,42,14,1,0
1654354109466,53,500KB,42,42,20,1,0
1654354109461,174,4MB,42,42,10,1,0
1654354109466,176,4MB,42,42,17,1,0
1654354109661,63,500KB,42,42,17,1,0
1654354109658,81,1MB,42,42,7,1,0
1654354109661,129,2MB,42,42,8,1,0
1654354109663,127,2MB,42,42,10,1,0
1654354109864,42,500KB,42,42,12,1,0
1654354109862,111,2MB,42,42,4,1,0
1654354109865,115,2MB,42,42,15,1,0
1654354109865,160,4MB,42,42,12,1,0
1654354110059,48,500KB,43,43,8,1,0
1654354110064,50,500KB,43,43,9,1,0
1654354110059,72,1MB,43,43,4,1,0
1654354110063,69,1MB,43,43,5,1,0
1654354110065,93,2MB,43,43,11,1,0
1654354110260,44,500KB,43,43,8,1,0
1654354110262,72,1MB,43,43,19,1,0
1654354110263,98,2MB,43,43,8,1,0
1654354110261,104,2MB,43,43,23,1,0
1654354110464,64,500KB,43,43,20,1,0
1654354110464,138,2MB,43,43,9,1,0
1654354110462,225,4MB,44,44,7,1,0
1654354110466,252,4MB,44,44,10,1,0
1654354110660,219,2MB,44,44,7,1,0
1654354110660,232,2MB,44,44,18,1,0
1654354110861,190,1MB,44,44,22,1,0
1654354111062,145,500KB,44,44,22,1,0
1654354110659,590,4MB,44,44,17,1,0
1654354110664,604,4MB,45,45,19,1,0
1654354110660,620,4MB,45,45,12,1,0
1654354110862,437,2MB,45,45,31,1,0
1654354111062,255,1MB,45,45,25,1,0
1654354111261,139,500KB,45,45,26,1,0
1654354111257,152,500KB,45,45,36,1,0
1654354111261,217,1MB,45,45,24,1,0
1654354111063,481,2MB,45,45,31,1,0
1654354111463,160,500KB,45,45,27,1,0
1654354110861,840,4MB,45,45,18,1,0
1654354111260,452,2MB,45,45,22,1,0
1654354111261,483,2MB,45,45,24,1,0
1654354111465,287,1MB,45,45,28,1,0
1654354110863,903,4MB,45,45,33,1,0
1654354111462,304,1MB,45,45,43,1,0
1654354110862,909,4MB,45,45,27,1,0
1654354111657,136,500KB,45,45,28,1,0
1654354111660,189,1MB,45,45,26,1,0
1654354111660,193,1MB,45,45,28,1,0
1654354111461,411,2MB,46,46,16,1,0
1654354111066,834,4MB,46,46,26,1,0
1654354111861,85,500KB,46,46,14,1,0
1654354111660,332,2MB,46,46,28,1,0
1654354111859,146,1MB,46,46,14,1,0
1654354111861,249,2MB,46,46,25,1,0
1654354111462,650,4MB,46,46,29,1,0
1654354111856,267,2MB,46,46,25,1,0
1654354112060,141,1MB,46,46,14,1,0
1654354112059,144,1MB,46,46,11,1,0
1654354112062,141,1MB,46,46,21,1,0
1654354111862,443,4MB,46,46,22,1,0
1654354112255,84,500KB,46,46,12,1,0
1654354112262,79,500KB,46,46,14,1,0
1654354112262,196,2MB,47,47,16,1,0
1654354112062,396,4MB,47,47,19,1,0
1654354112059,407,4MB,47,47,29,1,0
1654354112459,62,500KB,47,47,9,1,0
1654354112464,83,500KB,47,47,26,1,0
1654354112257,373,4MB,47,47,18,1,0
1654354112662,169,1MB,47,47,22,1,0
1654354112662,176,1MB,47,47,26,1,0
1654354112661,188,1MB,47,47,12,1,0
1654354112456,469,4MB,47,47,22,1,0
1654354112462,484,4MB,47,47,9,1,0
1654354112463,501,4MB,47,47,23,1,0
1654354112859,110,500KB,47,47,15,1,0
1654354112862,112,500KB,47,47,22,1,0
1654354112658,318,2MB,47,47,8,1,0
1654354112861,117,500KB,47,47,20,1,0
1654354112862,202,2MB,48,48,32,1,0
1654354112862,205,2MB,48,48,34,1,0
1654354113063,69,500KB,48,48,9,1,0
1654354112662,474,4MB,48,48,16,1,0
1654354113056,81,500KB,48,48,18,1,0
1654354113061,78,500KB,48,48,23,1,0
1654354113062,98,1MB,48,48,19,1,0
1654354113061,187,4MB,48,48,9,1,0
1654354113262,64,500KB,48,48,11,1,0
1654354113262,73,500KB,48,48,21,1,0
1654354113262,149,2MB,48,48,8,1,0
1654354113461,78,500KB,48,48,9,1,0
1654354113462,89,500KB,48,48,17,1,0
1654354113260,305,4MB,48,48,4,1,0
1654354113265,321,4MB,48,48,15,1,0
1654354113462,135,1MB,48,48,27,1,0
1654354113462,180,2MB,48,48,27,1,0
1654354113463,182,2MB,48,48,30,1,0
1654354113659,56,500KB,49,49,11,1,0
1654354113662,60,500KB,49,49,14,1,0
1654354113662,60,500KB,49,49,11,1,0
1654354113658,119,2MB,49,49,6,1,0
1654354113658,177,4MB,49,49,8,1,0
1654354113862,118,1MB,49,49,10,1,0
1654354113865,117,1MB,49,49,15,1,0
1654354113862,191,2MB,49,49,16,1,0
1654354114061,98,500KB,49,49,25,1,0
1654354114062,104,500KB,49,49,28,1,0
1654354113857,374,4MB,49,49,6,1,0
1654354113860,391,4MB,49,49,7,1,0
1654354114060,285,2MB,50,50,20,1,0
1654354114261,186,1MB,50,50,18,1,0
1654354114257,194,1MB,50,50,11,1,0
1654354114265,386,2MB,50,50,18,1,0
1654354114059,628,4MB,50,50,15,1,0
1654354114466,237,1MB,50,50,29,1,0
1654354114258,449,2MB,50,50,32,1,0
1654354114462,257,1MB,50,50,20,1,0
1654354114062,657,4MB,50,50,19,1,0
1654354114457,276,1MB,50,50,22,1,0
1654354114658,122,500KB,50,50,21,1,0
1654354114660,132,500KB,50,50,19,1,0
1654354114660,185,1MB,50,50,19,1,0
1654354114466,406,2MB,51,51,17,1,0
1654354114856,166,500KB,51,51,27,1,0
1654354114256,768,4MB,51,51,16,1,0
1654354114663,386,2MB,51,51,16,1,0
1654354114860,226,1MB,51,51,17,1,0
1654354114866,236,1MB,51,51,20,1,0
1654354114859,247,1MB,51,51,16,1,0
1654354114457,825,4MB,51,51,17,1,0
1654354114660,957,4MB,52,52,26,1,0
1654354115057,562,2MB,52,52,23,1,0
1654354115062,569,2MB,52,52,26,1,0
1654354115263,380,1MB,52,52,24,1,0
1654354115260,383,1MB,52,52,35,1,0
1654354115062,593,2MB,52,52,33,1,0
1654354115658,224,500KB,52,52,33,1,0
1654354115463,433,1MB,52,52,28,1,0
1654354115464,433,1MB,52,52,27,1,0
1654354115463,444,1MB,52,52,30,1,0
1654354115462,448,1MB,52,52,29,1,0
1654354114864,1185,4MB,52,52,17,1,0
1654354115863,252,500KB,53,53,32,1,0
1654354115263,865,2MB,53,53,13,1,0
1654354115862,289,500KB,53,53,37,1,0
1654354115860,291,500KB,53,53,32,1,0
1654354115663,499,1MB,53,53,29,1,0
1654354114864,1349,4MB,53,53,34,1,0
1654354116064,251,500KB,53,53,50,1,0
1654354115856,472,1MB,53,53,28,1,0
1654354115862,483,1MB,53,53,30,1,0
1654354115464,887,2MB,53,53,37,1,0
1654354116258,222,500KB,53,53,29,1,0
1654354116255,248,500KB,53,53,28,1,0
1654354116062,460,1MB,53,53,48,1,0
1654354116060,466,1MB,53,53,53,1,0
1654354115064,1486,4MB,53,53,33,1,0
1654354115063,1502,4MB,53,53,34,1,0
1654354116262,425,1MB,54,54,31,1,0
1654354116462,229,500KB,54,54,30,1,0
1654354116456,247,500KB,54,54,27,1,0
1654354116256,451,1MB,54,54,32,1,0
1654354116464,258,500KB,54,54,31,1,0
1654354115259,1599,4MB,54,54,16,1,0
1654354115263,1646,4MB,54,54,28,1,0
1654354116661,255,500KB,54,54,42,1,0
1654354116662,273,500KB,54,54,53,1,0
1654354116458,477,1MB,54,54,25,1,0
1654354116060,897,2MB,54,54,47,1,0
1654354116657,310,500KB,54,54,61,1,0
1654354116865,233,500KB,54,54,33,1,0
1654354116860,251,500KB,54,54,29,1,0
1654354116058,1057,2MB,54,54,57,1,0
1654354116860,265,500KB,54,54,45,1,0
1654354116662,480,1MB,54,54,53,1,0
1654354116658,493,1MB,54,54,59,1,0
1654354115458,1746,4MB,54,54,44,1,0
1654354117062,209,500KB,55,55,34,1,0
1654354116464,855,2MB,55,55,29,1,0
1654354115661,1693,4MB,55,55,34,1,0
1654354115658,1706,4MB,55,55,28,1,0
1654354115663,1710,4MB,55,55,34,1,0
1654354117062,378,1MB,55,55,26,1,0
1654354117057,390,1MB,55,55,26,1,0
1654354117062,385,1MB,55,55,29,1,0
1654354116661,843,2MB,55,55,57,1,0
1654354117262,389,1MB,55,55,27,1,0
1654354116064,1597,4MB,55,55,44,1,0
1654354116862,803,2MB,55,55,32,1,0
1654354116865,800,2MB,55,55,40,1,0
1654354117262,413,1MB,55,55,34,1,0
1654354117262,415,1MB,55,55,35,1,0
1654354117262,426,1MB,55,55,36,1,0
1654354117462,226,500KB,55,55,26,1,0
1654354117464,227,500KB,55,55,32,1,0
1654354117462,245,500KB,55,55,30,1,0
1654354117257,462,1MB,55,55,47,1,0
1654354116856,895,2MB,55,55,31,1,0
1654354116263,1559,4MB,55,55,27,1,0
1654354117062,761,2MB,55,55,25,1,0
1654354117458,373,1MB,55,55,21,1,0
1654354117659,289,1MB,56,56,24,1,0
1654354117260,706,2MB,56,56,43,1,0
1654354117659,321,1MB,56,56,26,1,0
1654354117661,328,1MB,56,56,30,1,0
1654354117857,157,500KB,56,56,21,1,0
1654354117466,599,2MB,56,56,32,1,0
1654354117659,575,2MB,56,56,25,1,0
1654354117661,576,2MB,56,56,29,1,0
1654354118058,186,500KB,56,56,19,1,0
1654354118063,360,1MB,56,56,36,1,0
1654354117862,591,2MB,56,56,20,1,0
1654354118264,213,500KB,57,57,29,1,0
1654354118256,399,1MB,57,57,26,1,0
1654354118257,433,1MB,57,57,28,1,0
1654354118263,448,1MB,57,57,31,1,0
1654354118457,264,500KB,57,57,46,1,0
1654354117462,1260,4MB,57,57,24,1,0
1654354118062,765,2MB,57,57,36,1,0
1654354118464,482,1MB,57,57,42,1,0
1654354118662,289,500KB,57,57,34,1,0
1654354118863,363,500KB,58,58,44,1,0
1654354118261,987,2MB,58,58,30,1,0
1654354117860,1611,4MB,58,58,18,1,0
1654354117861,1678,4MB,58,58,19,1,0
1654354117866,1677,4MB,58,58,20,1,0
1654354118862,706,1MB,58,58,37,1,0
1654354118464,1122,2MB,58,58,34,1,0
1654354118461,1140,2MB,58,58,30,1,0
1654354118856,853,1MB,59,59,31,1,0
1654354119064,783,1MB,59,59,65,1,0
1654354119062,792,1MB,59,59,59,1,0
1654354119464,423,500KB,59,59,46,1,0
1654354118661,1324,2MB,59,59,34,1,0
1654354117857,2181,4MB,59,59,34,1,0
1654354118661,1388,2MB,59,59,36,1,0
1654354119662,506,500KB,59,59,58,1,0
1654354118061,2151,4MB,59,59,18,1,0
1654354118061,2188,4MB,59,59,18,1,0
1654354118061,2230,4MB,60,60,35,1,0
1654354119462,898,1MB,60,60,37,1,0
1654354118862,1521,2MB,60,60,32,1,0
1654354118860,1550,2MB,60,60,32,1,0
1654354120061,500,500KB,60,60,36,1,0
1654354120037,532,500KB,60,60,39,1,0
1654354119660,959,1MB,60,60,57,1,0
1654354120061,560,500KB,60,60,46,1,0
1654354120256,487,500KB,60,60,40,1,0
1654354119062,1717,2MB,60,60,51,1,0
1654354119063,1732,2MB,60,60,59,1,0
1654354120257,550,500KB,60,60,42,1,0
1654354120261,556,500KB,60,60,81,1,0
1654354119866,955,1MB,60,60,40,1,0
1654354119857,979,1MB,60,60,39,1,0
1654354120257,727,500KB,61,61,86,1,0
1654354119260,1751,2MB,61,61,46,1,0
1654354119263,1781,2MB,61,61,49,1,0
1654354120660,524,500KB,61,61,40,1,0
1654354120057,1201,1MB,61,61,40,1,0
1654354119463,1860,2MB,61,61,48,1,0
1654354119461,1869,2MB,61,61,42,1,0
1654354119463,1871,2MB,61,61,38,1,0
1654354118464,2893,4MB,61,61,37,1,0
1654354118464,2933,4MB,61,61,26,1,0
1654354120861,592,500KB,61,61,78,1,0
1654354119257,2219,2MB,62,62,38,1,0
1654354121062,436,500KB,62,62,43,1,0
1654354119657,1861,2MB,62,62,38,1,0
1654354121063,504,500KB,62,62,46,1,0
1654354119862,1901,2MB,62,62,40,1,0
1654354121259,524,500KB,62,62,38,1,0
1654354121263,551,500KB,62,62,41,1,0
1654354119860,1974,2MB,62,62,41,1,0
1654354118661,3262,4MB,62,62,39,1,0
1654354118659,3297,4MB,62,62,23,1,0
1654354120860,1107,1MB,62,62,77,1,0
1654354120864,1106,1MB,62,62,74,1,0
1654354121457,601,500KB,63,63,64,1,0
1654354121065,1014,1MB,63,63,44,1,0
1654354121475,618,500KB,63,63,46,1,0
1654354120211,1988,2MB,63,63,37,1,0
1654354121655,568,500KB,63,63,42,1,0
1654354120248,2045,2MB,63,63,43,1,0
1654354120290,2044,2MB,63,63,49,1,0
1654354118862,3516,4MB,63,63,40,1,0
1654354121856,565,500KB,63,63,48,1,0
1654354120455,2021,2MB,63,63,43,1,0
1654354121922,593,500KB,63,63,48,1,0
1654354121463,1083,1MB,63,63,63,1,0
1654354118659,4049,4MB,64,64,21,1,0
1654354121659,1098,1MB,64,64,41,1,0
1654354119061,3703,4MB,64,64,49,1,0
1654354122212,597,500KB,64,64,43,1,0
1654354122293,546,500KB,64,64,46,1,0
1654354120458,2490,2MB,64,64,45,1,0
1654354121859,1103,1MB,64,64,47,1,0
1654354121861,1108,1MB,64,64,50,1,0
1654354119262,3729,4MB,64,64,36,1,0
1654354119259,3756,4MB,64,64,37,1,0
1654354119264,3794,4MB,64,64,49,1,0
1654354122476,600,500KB,64,64,39,1,0
1654354122038,1106,1MB,64,64,41,1,0
1654354121061,2140,2MB,64,64,43,1,0
1654354119465,3855,4MB,65,65,40,1,0
1654354119057,4271,4MB,65,65,63,1,0
1654354122763,646,500KB,65,65,46,1,0
1654354122259,1151,1MB,65,65,44,1,0
1654354122057,1372,1MB,65,65,72,1,0
1654354122660,780,500KB,65,65,82,1,0
1654354121356,2086,2MB,65,65,43,1,0
1654354121397,2117,2MB,65,65,38,1,0
1654354119659,3931,4MB,65,65,36,1,0
1654354123014,576,500KB,65,65,43,1,0
1654354121460,2205,2MB,65,65,70,1,0
1654354119662,4091,4MB,65,65,57,1,0
1654354121661,2190,2MB,65,65,40,1,0
1654354119862,4122,4MB,66,66,44,1,0
1654354123442,651,500KB,66,66,49,1,0
1654354121862,2232,2MB,66,66,46,1,0
1654354121955,2224,2MB,66,66,40,1,0
1654354123057,1194,1MB,66,66,44,1,0
1654354123062,1262,1MB,66,66,45,1,0
1654354123061,1267,1MB,66,66,45,1,0
1654354122949,1452,1MB,66,66,41,1,0
1654354120261,4230,4MB,67,67,73,1,0
1654354120256,4248,4MB,67,67,43,1,0
1654354123260,1245,1MB,67,67,77,1,0
1654354123264,1317,1MB,67,67,73,1,0
1654354123859,737,500KB,67,67,93,1,0
1654354123319,1299,1MB,67,67,49,1,0
1654354122260,2399,2MB,67,67,47,1,0
1654354123862,824,500KB,67,67,97,1,0
1654354122264,2423,2MB,67,67,45,1,0
1654354120458,4289,4MB,67,67,42,1,0
1654354123457,1294,1MB,67,67,44,1,0
1654354120463,4312,4MB,67,67,42,1,0
1654354119659,5152,4MB,67,67,73,1,0
1654354124810,33,2MB,67,67,0,1,1
1654354124059,786,500KB,67,67,53,1,0
1654354124094,757,500KB,67,67,54,1,0
1654354123514,1352,1MB,67,67,49,1,0
1654354124212,721,500KB,67,67,55,1,0
1654354120661,4341,4MB,67,67,47,1,0
1654354120662,4373,4MB,67,67,40,1,0
1654354122660,2462,2MB,68,68,36,1,0
1654354120859,4395,4MB,68,68,80,1,0
1654354122866,2439,2MB,68,68,46,1,0
1654354123855,1500,1MB,68,68,102,1,0
